id,case_number,document_type,file_path,content_length,content_preview,processed,created_at,updated_at,case_name,meta_absolute_url,meta_api_version,meta_appeal_from,meta_appeal_from_str,meta_appellate_case_type_information,meta_appellate_fee_status,meta_assigned_to,meta_assigned_to_id,meta_assigned_to_str,meta_attorney,meta_audio_files,meta_author,meta_author_id,meta_author_str,meta_blocked,meta_case_name,meta_case_name_full,meta_case_name_short,meta_case_number,meta_case_type,meta_cause,meta_citation_count,meta_citations,meta_citations_extracted,meta_citations_found,meta_cl_id,meta_cluster_data,meta_cluster_id,meta_clusters,meta_comprehensive_fetch,meta_content_length,meta_content_words,meta_court,meta_court_full,meta_court_id,meta_court_info,meta_court_name,meta_court_standardized,meta_courtlistener_id,meta_date_argued,meta_date_blocked,meta_date_cert_denied,meta_date_cert_granted,meta_date_created,meta_date_filed,meta_date_last_filing,meta_date_last_index,meta_date_modified,meta_date_reargued,meta_date_reargument_denied,meta_date_terminated,meta_docket_absolute_url,meta_docket_id,meta_docket_number,meta_docket_number_core,meta_docket_url,meta_doctor_extraction,meta_download_url,meta_extracted_by_ocr,meta_extraction_method,meta_federal_defendant_number,meta_federal_dn_case_type,meta_federal_dn_judge_initials_assigned,meta_federal_dn_judge_initials_referred,meta_federal_dn_office_code,meta_fetch_date,meta_fetch_timestamp,meta_fetched_at,meta_fetched_date,meta_filepath_ia,meta_filepath_ia_json,meta_firm,meta_flp_components,meta_flp_processed,meta_flp_processing,meta_flp_version,meta_has_content,meta_ia_date_first_change,meta_ia_needs_upload,meta_ia_upload_failure_count,meta_id,meta_idb_data,meta_is_gilstrap_case,meta_is_patent_case,meta_joined_by,meta_judge_enhanced,meta_judge_extraction_method,meta_judge_name,meta_judge_source,meta_jurisdiction_type,meta_jury_demand,meta_legal_issues,meta_local_path,meta_mdl_status,meta_nature_of_suit,meta_opinion_id,meta_opinion_type,meta_original_court_info,meta_pacer_case_id,meta_page_count,meta_panel,meta_panel_str,meta_parent_docket,meta_party,meta_pdf_processed,meta_per_curiam,meta_precedential_status,meta_processed_at,meta_processing_timestamp,meta_recap_document_count,meta_recap_documents,meta_referred_to,meta_referred_to_str,meta_resource_uri,meta_sha1,meta_slug,meta_snippet,meta_source,meta_status,meta_tags,meta_text_length,meta_total_citations,meta_type
587,1:25-mj-00369,docket,,313,"Case: United States v. One Black Samsung Tablet (no case), serial no. R52HA1GPF3T, currently located at New Castle County Police Dept., 3601 N. Dupont Hwy, New Castle, DE Docket: 1:25-mj-00369 Court: District of Delaware Filed: 2025-07-14 Judge:  Nature of Suit:  Cause:   [Full docket requires paid tier access] ",False,2025-07-16T22:32:06.446420,2025-07-23T02:35:35.581387,,/docket/70792433/united-states-v-one-black-samsung-tablet-no-case-serial-no/,,,,,,,,,,,,,,,"United States v. One Black Samsung Tablet (no case), serial no. R52HA1GPF3T, currently located at New Castle County Police Dept., 3601 N. Dupont Hwy, New Castle, DE",,,,,,,,,,587,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-14,,,,,,,,70792433,,,,,,,,,,,,,,2025-07-16T22:32:06.453621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
588,1:25-cr-00105,docket,,171,Case: United States v. McCoy Docket: 1:25-cr-00105 Court: District of Delaware Filed: 2025-07-14 Judge:  Nature of Suit:  Cause:   [Full docket requires paid tier access] ,False,2025-07-16T22:32:06.446420,2025-07-23T02:35:35.581387,,/docket/70792091/united-states-v-mccoy/,,,,,,,,,,,,,,,United States v. McCoy,,,,,,,,,,588,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-14,,,,,,,,70792091,,,,,,,,,,,,,,2025-07-16T22:32:06.453766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
589,1:25-mc-00293,docket,,235,"Case: Wells Fargo Bank, National Association v. WIM FMB Portfolio Owner, LLC Docket: 1:25-mc-00293 Court: District of Delaware Filed: 2025-07-16 Judge: Unassigned Judge Nature of Suit:  Cause:   [Full docket requires paid tier access] ",False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70807983/wells-fargo-bank-national-association-v-wim-fmb-portfolio-owner-llc/,,,,,,Unassigned Judge,,,,,,,,,"Wells Fargo Bank, National Association v. WIM FMB Portfolio Owner, LLC",,,,,,,,,,589,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-16,,,,,,2025-07-16,,70807983,,,,,,,,,,,,,,2025-07-16T22:32:07.900993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
590,1:25-cv-00880,recap_docket,,0,,False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,"Supernus Pharmaceuticals, Inc. v. Creekwood Pharmaceuticals, LLC",,,,,,,Unassigned Judge,,,"[""Thatcher A. Rahmeier"", ""Francis DiGiovanni""]",,,,,,,,,,,35:271 Patent Infringement,,,,,590,,,,,,,,,ded,,"District Court, D. Delaware",,,,,,,,2025-07-15,,,,,,,/docket/70807733/supernus-pharmaceuticals-inc-v-creekwood-pharmaceuticals-llc/,70807733,,,,,,,,,,,,,,,,,,,"[""Faegre Drinker Biddle & Reath LLP""]",,,,,,,,,,,,,,,,,,Federal Question,None,,,,835 Patent - Abbreviated New Drug Application(ANDA),,,,89942,,,,,"[""Creekwood Pharmaceuticals, LLC"", ""Supernus Pharmaceuticals, Inc.""]",,,,2025-07-24T00:45:54.678162,,3,"[{""page_count"": null, ""description"": ""COMPLAINT filed against Creekwood Pharmaceuticals, LLC (Filing fee $ 405, receipt number ADEDC-4734833) - filed by Supernus Pharmaceuticals, Inc.. (Attachments: # 1 Exhibits A-F, # 2 Civil Cover Sheet)(scs) (Entered: 07/16/2025)"", ""is_available"": false, ""pacer_doc_id"": ""04306874713"", ""document_number"": 1, ""short_description"": ""Complaint""}, {""page_count"": null, ""description"": ""Notice, Consent and Referral forms re: U.S. Magistrate Judge jurisdiction. (scs) (Entered: 07/16/2025)"", ""is_available"": false, ""pacer_doc_id"": ""04306874718"", ""document_number"": 2, ""short_description"": ""Magistrate Consent Forms""}, {""page_count"": null, ""description"": ""Summons Issued as to Creekwood Pharmaceuticals, LLC on 7/16/2025. (scs) (Entered: 07/16/2025)"", ""is_available"": false, ""pacer_doc_id"": ""04306874777"", ""document_number"": 6, ""short_description"": ""Summons Issued""}]",,,,,,,courtlistener_recap,,,,,
591,1:25-cv-00878,docket,,197,Case: Global Brother SRL v. Wijesinghe Docket: 1:25-cv-00878 Court: District of Delaware Filed: 2025-07-15 Judge: Unassigned Judge Nature of Suit:  Cause:   [Full docket requires paid tier access] ,False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70807665/global-brother-srl-v-wijesinghe/,,,,,,Unassigned Judge,,,,,,,,,Global Brother SRL v. Wijesinghe,,,,,,,,,,591,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-15,,,,,,,,70807665,,,,,,,,,,,,,,2025-07-16T22:32:07.905236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
592,1:25-cv-00879,docket,,223,"Case: Supernus Pharmaceuticals, Inc. v. MSN Pharmaceuticals Inc. Docket: 1:25-cv-00879 Court: District of Delaware Filed: 2025-07-15 Judge: Unassigned Judge Nature of Suit:  Cause:   [Full docket requires paid tier access] ",False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70807657/supernus-pharmaceuticals-inc-v-msn-pharmaceuticals-inc/,,,,,,Unassigned Judge,,,,,,,,,"Supernus Pharmaceuticals, Inc. v. MSN Pharmaceuticals Inc.",,,,intellectual_property,,,,,,592,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-15,,,,,,,,70807657,,,,,,,,,,,,,,2025-07-16T22:32:07.905646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
593,1:25-cr-00106,docket,,181,Case: United States v. Espinoza-Medina Docket: 1:25-cr-00106 Court: District of Delaware Filed: 2025-07-15 Judge:  Nature of Suit:  Cause:   [Full docket requires paid tier access] ,False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70805785/united-states-v-espinoza-medina/,,,,,,,,,,,,,,,United States v. Espinoza-Medina,,,,,,,,,,593,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-15,,,,,,,,70805785,,,,,,,,,,,,,,2025-07-16T22:32:07.905902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
594,1:25-cr-00106,docket,,181,Case: United States v. Espinoza-Medina Docket: 1:25-cr-00106 Court: District of Delaware Filed: 2025-07-15 Judge:  Nature of Suit:  Cause:   [Full docket requires paid tier access] ,False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70805095/united-states-v-espinoza-medina/,,,,,,,,,,,,,,,United States v. Espinoza-Medina,,,,,,,,,,594,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-15,,,,,,,,70805095,,,,,,,,,,,,,,2025-07-16T22:32:07.906072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
595,1:25-cv-00875,docket,,181,Case: Powell v. Taylor Docket: 1:25-cv-00875 Court: District of Delaware Filed: 2025-07-14 Judge: Unassigned Judge Nature of Suit:  Cause:   [Full docket requires paid tier access] ,False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70803983/powell-v-taylor/,,,,,,Unassigned Judge,,,,,,,,,Powell v. Taylor,,,,,,,,,,595,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-14,,,,,,,,70803983,,,,,,,,,,,,,,2025-07-16T22:32:07.906273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
596,1:25-cv-00876,docket,,197,"Case: Waheed v. Irini's Originals, LLC Docket: 1:25-cv-00876 Court: District of Delaware Filed: 2025-07-15 Judge: Unassigned Judge Nature of Suit:  Cause:   [Full docket requires paid tier access] ",False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70803425/waheed-v-irinis-originals-llc/,,,,,,Unassigned Judge,,,,,,,,,"Waheed v. Irini's Originals, LLC",,,,,,,,,,596,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-15,,,,,,,,70803425,,,,,,,,,,,,,,2025-07-16T22:32:07.906457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
597,1:25-cv-00877,recap_docket,,0,,False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,"WirelessWerx IP, LLC v. MazeMap Inc.",,,,,,,Colm Felix Connolly,8565,,"[""Antranig N. Garibian""]",,,,,,,,,,,35:1 Patent Infringement,,,,,597,,,,,,,,,ded,,"District Court, D. Delaware",,,,,,,,2025-07-15,,,,,,,/docket/70802562/wirelesswerx-ip-llc-v-mazemap-inc/,70802562,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,Federal Question,Plaintiff,,,,830 Patent,,,,89921,,,,,"[""MazeMap Inc."", ""WirelessWerx IP, LLC""]",,,,2025-07-24T00:45:54.678179,,3,"[{""page_count"": 44, ""description"": ""COMPLAINT with Jury Demand against MazeMap Inc. (Filing fee $ 405, receipt number ADEDC-4734270) - filed by WirelessWerx IP, LLC. (Attachments: # 1 Exhibit A, # 2 Exhibit B, # 3 Civil Cover Sheet)(scs) (Entered: 07/15/2025)"", ""is_available"": false, ""pacer_doc_id"": ""04306873724"", ""document_number"": 1, ""short_description"": ""Exhibit A""}, {""page_count"": 10, ""description"": ""COMPLAINT with Jury Demand against MazeMap Inc. (Filing fee $ 405, receipt number ADEDC-4734270) - filed by WirelessWerx IP, LLC. (Attachments: # 1 Exhibit A, # 2 Exhibit B, # 3 Civil Cover Sheet)(scs) (Entered: 07/15/2025)"", ""is_available"": false, ""pacer_doc_id"": ""04306873725"", ""document_number"": 1, ""short_description"": ""Exhibit B""}, {""page_count"": null, ""description"": """", ""is_available"": false, ""pacer_doc_id"": """", ""document_number"": null, ""short_description"": ""Case Assigned/Reassigned""}]",,,,,,,courtlistener_recap,,,,,
598,1:25-cv-00874,docket,,192,"Case: Dauphin v. Trans Union, LLC Docket: 1:25-cv-00874 Court: District of Delaware Filed: 2025-07-15 Judge: Unassigned Judge Nature of Suit:  Cause:   [Full docket requires paid tier access] ",False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70801926/dauphin-v-trans-union-llc/,,,,,,Unassigned Judge,,,,,,,,,"Dauphin v. Trans Union, LLC",,,,,,,,,,598,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-15,,,,,,,,70801926,,,,,,,,,,,,,,2025-07-16T22:32:07.906960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
599,1:25-cv-00868,docket,,211,"Case: Palladian Partners, L.P. v. Dynamic Labs, Inc. Docket: 1:25-cv-00868 Court: District of Delaware Filed: 2025-07-15 Judge: Unassigned Judge Nature of Suit:  Cause:   [Full docket requires paid tier access] ",False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70800486/palladian-partners-lp-v-dynamic-labs-inc/,,,,,,Unassigned Judge,,,,,,,,,"Palladian Partners, L.P. v. Dynamic Labs, Inc.",,,,,,,,,,599,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-15,,,,,,,,70800486,,,,,,,,,,,,,,2025-07-16T22:32:07.907223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
600,1:25-cv-00873,recap_docket,,0,,False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,"Voxer, Inc. v. Google, LLC",,,,,,,Gregory B. Williams,,,"[""Michael J. Farnan"", ""Brian E. Farnan""]",,,,,,,,,,,35:271 Patent Infringement,,,,,600,,,,,,,,,ded,,"District Court, D. Delaware",,,,,,,,2025-07-14,,,,,,,/docket/70800252/voxer-inc-v-google-llc/,70800252,,,,,,,,,,,,,,,,,,,"[""Farnan LLP""]",,,,,,,,,,,,,,,,,,Federal Question,Plaintiff,,,,830 Patent,,,,89913,,,,,"[""Voxer IP LLC"", ""YouTube, LLC"", ""Google, LLC"", ""Voxer, Inc.""]",,,,2025-07-24T00:45:54.678387,,3,"[{""page_count"": null, ""description"": ""Case Assigned to Judge Gregory B. Williams. Please include the initials of the Judge (GBW) after the case number on all documents filed. Associated Cases: 1:25-cv-00872-UNA, 1:25-cv-00873-UNA (alb)"", ""is_available"": false, ""pacer_doc_id"": """", ""document_number"": null, ""short_description"": """"}, {""page_count"": 43, ""description"": ""COMPLAINT for Patent Infringement with Jury Demand against Google, LLC, YouTube, LLC (Filing fee $ 405, receipt number ADEDC-4733440) - filed by Voxer, Inc., Voxer IP LLC. (Attachments: # 1 Exhibit A, # 2 Exhibit B, # 3 Exhibit C, # 4 Exhibit D, # 5 Exhibit E, # 6 Exhibit F, # 7 Exhibit G, # 8 Exhibit H, # 9 Exhibit I, # 10 Exhibit J, # 11 Civil Cover Sheet)(mpb) (Entered: 07/15/2025)"", ""is_available"": true, ""pacer_doc_id"": ""04306873247"", ""document_number"": 1, ""short_description"": ""Complaint""}, {""page_count"": 66, ""description"": ""COMPLAINT for Patent Infringement with Jury Demand against Google, LLC, YouTube, LLC (Filing fee $ 405, receipt number ADEDC-4733440) - filed by Voxer, Inc., Voxer IP LLC. (Attachments: # 1 Exhibit A, # 2 Exhibit B, # 3 Exhibit C, # 4 Exhibit D, # 5 Exhibit E, # 6 Exhibit F, # 7 Exhibit G, # 8 Exhibit H, # 9 Exhibit I, # 10 Exhibit J, # 11 Civil Cover Sheet)(mpb) (Entered: 07/15/2025)"", ""is_available"": true, ""pacer_doc_id"": ""04306873250"", ""document_number"": 1, ""short_description"": ""Exhibit C""}]",,,,,,,courtlistener_recap,,,,,
601,1:25-cv-00872,docket,,196,"Case: Voxer, Inc. v. Amazon.com, Inc. Docket: 1:25-cv-00872 Court: District of Delaware Filed: 2025-07-14 Judge: Unassigned Judge Nature of Suit:  Cause:   [Full docket requires paid tier access] ",False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70794374/voxer-inc-v-amazoncom-inc/,,,,,,Unassigned Judge,,,,,,,,,"Voxer, Inc. v. Amazon.com, Inc.",,,,intellectual_property,,,,,,601,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-14,,,,,,,,70794374,,,,,,,,,,,,,,2025-07-16T22:32:07.907640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
602,1:25-mj-00368,docket,,288,"Case: United States v. One WD My Book Hard drive (black), currently located at New Castle County Police Dept., 3601 N. Dupont Hwy, New Castle, DE Docket: 1:25-mj-00368 Court: District of Delaware Filed: 2025-07-08 Judge:  Nature of Suit:  Cause:   [Full docket requires paid tier access] ",False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70794020/united-states-v-one-wd-my-book-hard-drive-black-currently-located-at/,,,,,,,,,,,,,,,"United States v. One WD My Book Hard drive (black), currently located at New Castle County Police Dept., 3601 N. Dupont Hwy, New Castle, DE",,,,,,,,,,602,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-08,,,,,,,,70794020,,,,,,,,,,,,,,2025-07-16T22:32:07.907804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
603,1:25-cr-00104,docket,,177,Case: United States v. Brittingham Docket: 1:25-cr-00104 Court: District of Delaware Filed: 2025-07-14 Judge:  Nature of Suit:  Cause:   [Full docket requires paid tier access] ,False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70793246/united-states-v-brittingham/,,,,,,,,,,,,,,,United States v. Brittingham,,,,,,,,,,603,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-14,,,,,,,,70793246,,,,,,,,,,,,,,2025-07-16T22:32:07.908764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
604,1:25-cv-00871,docket,,184,Case: Nwanonenyi v. Njoku Docket: 1:25-cv-00871 Court: District of Delaware Filed: 2025-07-14 Judge: Unassigned Judge Nature of Suit:  Cause:   [Full docket requires paid tier access] ,False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70792831/nwanonenyi-v-njoku/,,,,,,Unassigned Judge,,,,,,,,,Nwanonenyi v. Njoku,,,,,,,,,,604,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-14,,,,,,,,70792831,,,,,,,,,,,,,,2025-07-16T22:32:07.908908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
605,1:25-cr-00104,docket,,177,Case: United States v. Brittingham Docket: 1:25-cr-00104 Court: District of Delaware Filed: 2025-07-14 Judge:  Nature of Suit:  Cause:   [Full docket requires paid tier access] ,False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70792829/united-states-v-brittingham/,,,,,,,,,,,,,,,United States v. Brittingham,,,,,,,,,,605,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-14,,,,,,,,70792829,,,,,,,,,,,,,,2025-07-16T22:32:07.909065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
606,1:25-mj-00368,docket,,288,"Case: United States v. One WD My Book Hard drive (black), currently located at New Castle County Police Dept., 3601 N. Dupont Hwy, New Castle, DE Docket: 1:25-mj-00368 Court: District of Delaware Filed: 2025-07-08 Judge:  Nature of Suit:  Cause:   [Full docket requires paid tier access] ",False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70792827/united-states-v-one-wd-my-book-hard-drive-black-currently-located-at/,,,,,,,,,,,,,,,"United States v. One WD My Book Hard drive (black), currently located at New Castle County Police Dept., 3601 N. Dupont Hwy, New Castle, DE",,,,,,,,,,606,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-08,,,,,,,,70792827,,,,,,,,,,,,,,2025-07-16T22:32:07.909212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
607,1:25-mj-00369,docket,,313,"Case: United States v. One Black Samsung Tablet (no case), serial no. R52HA1GPF3T, currently located at New Castle County Police Dept., 3601 N. Dupont Hwy, New Castle, DE Docket: 1:25-mj-00369 Court: District of Delaware Filed: 2025-07-14 Judge:  Nature of Suit:  Cause:   [Full docket requires paid tier access] ",False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70792433/united-states-v-one-black-samsung-tablet-no-case-serial-no/,,,,,,,,,,,,,,,"United States v. One Black Samsung Tablet (no case), serial no. R52HA1GPF3T, currently located at New Castle County Police Dept., 3601 N. Dupont Hwy, New Castle, DE",,,,,,,,,,607,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-14,,,,,,,,70792433,,,,,,,,,,,,,,2025-07-16T22:32:07.909407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
608,1:25-cr-00105,docket,,171,Case: United States v. McCoy Docket: 1:25-cr-00105 Court: District of Delaware Filed: 2025-07-14 Judge:  Nature of Suit:  Cause:   [Full docket requires paid tier access] ,False,2025-07-16T22:32:07.901354,2025-07-23T02:35:35.581387,,/docket/70792091/united-states-v-mccoy/,,,,,,,,,,,,,,,United States v. McCoy,,,,,,,,,,608,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-14,,,,,,,,70792091,,,,,,,,,,,,,,2025-07-16T22:32:07.909548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
609,1:25-mc-00293,docket,,235,"Case: Wells Fargo Bank, National Association v. WIM FMB Portfolio Owner, LLC Docket: 1:25-mc-00293 Court: District of Delaware Filed: 2025-07-16 Judge: Unassigned Judge Nature of Suit:  Cause:   [Full docket requires paid tier access] ",False,2025-07-16T22:32:09.444426,2025-07-23T02:35:35.581387,,/docket/70807983/wells-fargo-bank-national-association-v-wim-fmb-portfolio-owner-llc/,,,,,,Unassigned Judge,,,,,,,,,"Wells Fargo Bank, National Association v. WIM FMB Portfolio Owner, LLC",,,,,,,,,,609,,,,,,,ded,,,,District of Delaware,"{""id"": ""ded"", ""name"": ""United States District Court for the District of Delaware"", ""full_name"": null}",,,,,,,2025-07-16,,,,,,2025-07-16,,70807983,,,,,,,,,,,,,,2025-07-16T22:32:09.444191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,courtlistener_v4_bulk,,,,,
610,1:25-cv-00880,recap_docket,,0,,False,2025-07-16T22:32:09.444426,2025-07-23T02:35:35.581387,"Supernus Pharmaceuticals, Inc. v. Creekwood Pharmaceuticals, LLC",,,,,,,Unassigned Judge,,,"[""Thatcher A. Rahmeier"", ""Francis DiGiovanni""]",,,,,,,,,,,35:271 Patent Infringement,,,,,610,,,,,,,,,ded,,"District Court, D. Delaware",,,,,,,,2025-07-15,,,,,,,/docket/70807733/supernus-pharmaceuticals-inc-v-creekwood-pharmaceuticals-llc/,70807733,,,,,,,,,,,,,,,,,,,"[""Faegre Drinker Biddle & Reath LLP""]",,,,,,,,,,,,,,,,,,Federal Question,None,,,,835 Patent - Abbreviated New Drug Application(ANDA),,,,89942,,,,,"[""Creekwood Pharmaceuticals, LLC"", ""Supernus Pharmaceuticals, Inc.""]",,,,2025-07-24T00:45:54.678162,,3,"[{""page_count"": null, ""description"": ""COMPLAINT filed against Creekwood Pharmaceuticals, LLC (Filing fee $ 405, receipt number ADEDC-4734833) - filed by Supernus Pharmaceuticals, Inc.. (Attachments: # 1 Exhibits A-F, # 2 Civil Cover Sheet)(scs) (Entered: 07/16/2025)"", ""is_available"": false, ""pacer_doc_id"": ""04306874713"", ""document_number"": 1, ""short_description"": ""Complaint""}, {""page_count"": null, ""description"": ""Notice, Consent and Referral forms re: U.S. Magistrate Judge jurisdiction. (scs) (Entered: 07/16/2025)"", ""is_available"": false, ""pacer_doc_id"": ""04306874718"", ""document_number"": 2, ""short_description"": ""Magistrate Consent Forms""}, {""page_count"": null, ""description"": ""Summons Issued as to Creekwood Pharmaceuticals, LLC on 7/16/2025. (scs) (Entered: 07/16/2025)"", ""is_available"": false, ""pacer_doc_id"": ""04306874777"", ""document_number"": 6, ""short_description"": ""Summons Issued""}]",,,,,,,courtlistener_recap,,,,,
